name,population,income,educational attainment,unemployment,health insurance coverage,housing cost burden,state,congressional district,state_name,composite_score
"Congressional District 21 (118th Congress), California",757752,0.9997648986631188,0.09259259259259259,1.0,0.2323902359225524,0.8404499415447484,6,21,California,0.5275329447871687
"Congressional District 22 (118th Congress), California",781420,0.9997531985506668,0.0,1.0,0.23365029478313323,0.8545666116713831,6,22,California,0.5146616841675306
"Congressional District 23 (118th Congress), California",765033,0.9997761159566281,0.15527065527065523,1.0,0.22957764326547025,0.87628792762475,6,23,California,0.5434853903529172
"Congressional District 24 (118th Congress), California",758508,0.9998392272898466,0.405982905982906,1.0,0.23096101253335655,0.8867497787441408,6,24,California,0.5872554874250416
"Congressional District 25 (118th Congress), California",773254,0.9997694464576936,0.10256410256410256,1.0,0.2344632759609459,0.8570413994296515,6,25,California,0.532306370735399
"Congressional District 26 (118th Congress), California",753063,0.9998556041485164,0.3846153846153847,1.0,0.23130553809346618,0.9332353616030943,6,26,California,0.5915019814100769
"Congressional District 27 (118th Congress), California",744880,0.9998217018618909,0.2806267806267806,1.0,0.22778003778007805,0.9159282366181178,6,27,California,0.5706927928144779
"Congressional District 28 (118th Congress), California",745250,0.9998714622017385,0.5427350427350428,1.0,0.22929291395814944,0.9038056007779465,6,28,California,0.6126175032788129
"Congressional District 29 (118th Congress), California",737543,0.9998070748470288,0.20655270655270655,1.0,0.2273345092230298,0.8630508178272128,6,29,California,0.5494575180749963
"Congressional District 30 (118th Congress), California",744924,0.9998774914407709,0.5783475783475784,1.0,0.22935797723838597,0.8132819072801373,6,30,California,0.6034774923844787
"Congressional District 31 (118th Congress), California",741057,0.9998135149319937,0.21367521367521367,1.0,0.22829620646995455,0.9172994766342887,6,31,California,0.5598474019519085
"Congressional District 32 (118th Congress), California",763455,0.9998927947020403,0.5968660968660969,1.0,0.23530692982801296,0.8903772822132142,6,32,California,0.620407183934894
"Congressional District 33 (118th Congress), California",759341,0.999800307884643,0.15527065527065523,1.0,0.23272112917632676,0.9048872960895076,6,33,California,0.5487798980701887
"Congressional District 34 (118th Congress), California",753344,0.9998196506311035,0.26353276353276356,1.0,0.22953798564704037,0.8043606525135758,6,34,California,0.5495418420540806
"Congressional District 35 (118th Congress), California",762560,0.9998079070349578,0.1809116809116809,1.0,0.23328779936467256,0.9215880161270937,6,35,California,0.5559325672397342
"Congressional District 36 (118th Congress), California",737417,0.9999353937273845,0.8048433048433049,1.0,0.22736177383570033,0.8935458846410193,6,36,California,0.6542810595079015
"Congressional District 37 (118th Congress), California",747049,0.9998107619643579,0.2678062678062678,1.0,0.23058178655712075,0.8148115774176983,6,37,California,0.5521683989575741
"Congressional District 38 (118th Congress), California",744868,0.9998240364864055,0.28490028490028496,1.0,0.22964766374801054,0.9250188477213378,6,38,California,0.5732318054760065
"Congressional District 39 (118th Congress), California",759641,0.9997990213670878,0.1381766381766382,1.0,0.2342089095177355,0.923685849458606,6,39,California,0.5493117364200113
"Congressional District 40 (118th Congress), California",754183,0.9998911228289935,0.5797720797720799,1.0,0.23299501460360816,0.9324213585656065,6,40,California,0.624179929295048
"Congressional District 41 (118th Congress), California",781445,0.9998192112958544,0.292022792022792,1.0,0.2398192232249885,0.902297783070922,6,41,California,0.5723265016024262
"Congressional District 42 (118th Congress), California",744568,0.999823376733813,0.22079772079772078,1.0,0.22942551911977438,0.8825978169421894,6,42,California,0.5554407389322497
"Congressional District 43 (118th Congress), California",734451,0.9998001564414343,0.17236467236467237,1.0,0.2266721030651931,0.867902057406335,6,43,California,0.5444564982129392
"Congressional District 44 (118th Congress), California",748280,0.9998167342247573,0.18660968660968666,1.0,0.22971520562939893,0.8982550834216536,6,44,California,0.5523994516475828
"Congressional District 45 (118th Congress), California",750565,0.9998508449332245,0.4002849002849004,1.0,0.2315286121971343,0.9193645313199961,6,45,California,0.5918381481225427
"Congressional District 46 (118th Congress), California",756572,0.9998243423716984,0.17521367521367523,1.0,0.23215290986226103,0.91124089026802,6,46,California,0.5530719696192758
"Congressional District 47 (118th Congress), California",753479,0.9999116006498004,0.698005698005698,1.0,0.23279765598689067,0.9112299640527518,6,47,California,0.6403241531158569
"Congressional District 48 (118th Congress), California",759864,0.9998401389479744,0.3447293447293448,1.0,0.23183069171251822,0.9269910295772648,6,48,California,0.5838985341611838
"Congressional District 49 (118th Congress), California",754908,0.9998835041859884,0.5455840455840456,1.0,0.2235605291441669,0.9277722539689477,6,49,California,0.6161333888138582
"Congressional District 50 (118th Congress), California",746295,0.9998965073098105,0.7037037037037037,1.0,0.22421426019797205,0.8965232783016291,6,50,California,0.6373896249188525
"Congressional District 51 (118th Congress), California",761282,0.9998485178058985,0.5014245014245015,1.0,0.22966625325664955,0.9041279241283612,6,51,California,0.6058445327692351
"Congressional District 52 (118th Congress), California",757408,0.9998162918906328,0.20655270655270655,1.0,0.22605028400121824,0.8995443768233122,6,52,California,0.555327276544645
"Congressional District 1 (118th Congress), Colorado",719744,0.999836778708066,0.6495726495726496,1.0,0.2207590901922682,0.8576095626236029,8,01,Colorado,0.6212963468494311
"Congressional District 2 (118th Congress), Colorado",721105,0.9998419577659168,0.6951566951566952,1.0,0.221982279860715,0.8780852900363842,8,02,Colorado,0.6325110371366186
"Congressional District 3 (118th Congress), Colorado",726135,0.9997632552793885,0.3176638176638177,1.0,0.22195966262520422,0.8446237557772364,8,03,Colorado,0.5640017485576078
"Congressional District 4 (118th Congress), Colorado",741771,0.9998423161315294,0.5270655270655271,1.0,0.22675668532950058,0.9264774974596549,8,04,Colorado,0.6133570043310353
